주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도 
"서울특별시 강남구 봉은사로 109, 싼타홍메디컬타워 4층 (논현동)",C,0,,이와백성형외과의원,02-546-1777,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5051174338,127.0255826181
"서울특별시 강남구 강남대로 616, 신사미타워 11층 (신사동)",C,0,,더블유성형외과의원,02-535-7433,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,,,1600,1000,,,37.5168568304,127.019799659
"서울특별시 강남구 압구정로28길 25, 4층 (신사동, 엑시)",C,0,,순플러스성형외과의원,02-547-1705,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1700,0930,,,,,37.524825274412265,127.02785285524581
대구광역시 중구 동성로3길 11  (봉산동),C,0,,안기영성형외과의원,053-422-6222,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,,,,,35.865323980832,128.5966967308969
"서울특별시 마포구 신촌로 174, 4층 (대흥동, 중우빌딩)",C,0,,윤정섭성형외과의원,02-717-3525,,1800,1000,1800,1000,1800,1000,,,1800,1000,1400,1000,,,,,37.55649000985975,126.94506135602674
"경상북도 안동시 경북대로 393, 4층 (옥동)",C,0,옥동사거리에서 송현오거리방면 150m 좌측 4층,봄날에성형외과의원,054-857-7582,,1900,1000,1900,1000,1900,1000,1300,1000,1900,1000,1300,1000,,,,,36.564269821460066,128.70086624350193
"서울특별시 강남구 학동로 433 (청담동, 청담서울클리닉빌딩 4층일부)",C,0,,청담성형외과의원,02-411-0101,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1400,1000,,,,,37.51876233929707,127.04831492912521
"서울특별시 강남구 강남대로 390, 미진프라자 3층 (역삼동)",C,0,,어반뷰티성형외과의원,02-6020-0800,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1600,1000,,,,,37.49784022341722,127.02857918568112
"서울특별시 강남구 강남대로 616, 신사미타워 14층 (신사동)",C,0,,스타트성형외과의원,02-518-7588,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5168568304,127.019799659
서울특별시 강남구 논현로 830 (신사동) ,C,0,압구정역 근처/,엠케이성형외과의원,02-545-2299,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.52261785890161,127.02853433476493
대구광역시 중구 동성로6길 11  (동성로2가),C,0,대구백화점 남문옆3층,라인성형외과의원,053-254-1555,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1700,0930,,,,,35.8691392981,128.5960387236
"경기도 수원시 팔달구 덕영대로 905 (매산로1가,아이메카상가401호)",C,0,,청담스타성형외과의원,031-255-7080,,1900,1000,2000,1000,1900,1000,1900,1000,2000,1000,1600,1000,,,,,37.26785518183728,127.00034005741193
"서울특별시 강남구 논현로 838, 2층 (신사동)",C,0,압구정역 근처/,미고성형외과의원,02-512-1919,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1630,0930,,,,,37.52346640294209,127.02860804674236
"서울특별시 강남구 압구정로28길 14, 3,5층 (신사동)",C,0,,이한솔성형외과의원,02-2678-7272,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,1000,,,,,37.52572834467614,127.027585240521
"서울특별시 강남구 언주로 856, 남강빌딩, 3층일부, 4층, 5층 (신사동)",C,0,신구중학교 맞은 편,페이스플러스성형외과의원,02-541-8500,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1700,0930,,,,,37.52681873799478,127.03382137262048
"서울특별시 강남구 논현로 823, 4층 (신사동, B&S빌딩)",C,0,압구정역 4번출구 ,아이원성형외과의원,02-512-0333,,1900,1000,1700,1000,,,1900,1000,2100,1000,1500,1000,,,,,37.522006933156064,127.02797856122925
"서울특별시 강남구 도산대로 134, 7층 (논현동)",C,0,,러블리안성형외과의원,02-512-3835,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.5173535301,127.0233787743
"서울특별시 강남구 논현로167길 11, 5층 (신사동)",C,0,3호선 압구정역 4번출구 클리닉나인빌딩 4층,미플러스성형외과의원,02-511-2970,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1530,0900,,,,,37.5244562198421,127.02719561687844
"서울특별시 강남구 논현로 831, 302호 (신사동, 동아빌딩)",C,0,,케이아트성형외과의원,1644-3615,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.52258198082955,127.02785557893868
"경기도 용인시 수지구 풍덕천로129번길 9, 4층 (풍덕천동, 오성빌딩)",C,0,,더미스성형외과의원,031-276-2211,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.32391209254649,127.09530570104503
"서울특별시 강남구 선릉로 805, W빌딩 3,4층 (신사동)",C,0,"분당선 압구정로데오역 5번출구에서 직진하여 학동사거리 방향 W빌딩 3,4층",라비앙성형외과의원,02-515-1000,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600,0900,,,,,37.52419155998343,127.03902035350444
서울특별시 강남구 선릉로 846  (청담동),C,0,,장익수성형외과의원,02-542-5717,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.52744722544666,127.04082673022029
"서울특별시 강남구 압구정로 156, 카로시티2빌딩, 지하1층일부 (신사동)",C,0,,얼굴본성형외과의원,02-3448-0203,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5260276658,127.0267662975
"부산광역시 부산진구 범일로 127, (범천동)",C,0,"1호선 범일역 7, 9번출구",반올림성형외과의원,051-642-2002,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1500,1000,,,,,35.141530555555555,129.059038888888892
대전광역시 중구 대종로 609 (선화동),C,0,,김영근성형외과의원,042-256-0048,,1700,0930,1700,0930,1700,0930,1700,0930,1700,0930,,,,,,,36.33572831355237,127.41674215185604
"서울특별시 강남구 도산대로58길 14, 3,4층 (청담동)",C,0,현대2차아파트 인근,윤은성성형외과의원,02-518-2380,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.52241226378518,127.04129005505636
"서울특별시 강남구 강남대로 468, 충림빌딩 6층 (역삼동)",C,0,,미호성형외과의원,02-595-5503,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5041552543,127.0251434778
대구광역시 중구 달구벌대로 2210,C,0,,탑여성앤탑성형외과의원,053-421-5775,,1900,0930,1900,0930,1900,0930,2100,0930,1900,0930,1600,0930,,,,,35.86244218320635,128.60477479943427
"부산광역시 부산진구 부전로66번길 12, 601,701,801호 (부전동)",C,0,2호선 서면역 부근 롯데호텔앤리조트 앞 ,포시즌성형외과의원,051-806-7979,,1900,0800,1900,0800,1900,0800,1900,0800,1900,0800,,,,,,,35.1557746225,129.0553663492
서울특별시 강남구 학동로 118,C,0,논현역 1번출구 나폴리 가구 옆,에이스성형외과의원,02-553-7575,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1600,1000,,,,,37.51162829273886,127.0239347417527
"서울특별시 강남구 압구정로28길 9 (신사동, 우남빌딩 4층)",C,0,우남빌딩 4층,크림성형외과의원,02-577-8883,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.525991369281115,127.02787494720645
전라남도 순천시 중앙로 67,C,0,순천원협 근처,박은진성형외과의원,061-741-1315,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1230,0930,,,,,34.95159089559283,127.4835504742446
"서울특별시 강남구 선릉로 612, 한일빌딩 1,2,4층 (삼성동)",C,0,,청담오라클피부과성형외과의원,18007588,,2000,1000,2000,1000,2000,1000,2000,1100,2000,1000,1700,1000,,,,,37.51152365409515,127.04374526440323
"서울특별시 강남구 논현로 840 (신사동, 지하1,2층, 지상1층일부,2층일부,3층,5층,6층)",C,0,압구정역 3번출구 신한은행 옆,압구정서울성형외과의원,02-547-5100,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,0930,,,,,37.5236341645055,127.02863879708491
"부산광역시 부산진구 가야대로 472, 보문빌딩 3층 (개금동)",C,0,2호선 개금역 1번 출구,청담에스케이성형외과의원,051-893-8822,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1400,1000,,,,,35.1528993037,129.0236144538
"광주광역시 서구 죽봉대로 80, 5층 501,503호 (농성동)",C,0,,비비드성형외과의원,062-351-2400,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.16045626916445,126.88390689201633
부산광역시 부산진구 서면로 59,C,0,"롯데백화점 후문
1,2호선 서면역 7번 출구",보자르성형외과의원,051-818-1533,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1630,1000,,,,,35.155997341977304,129.05754790664466
"서울특별시 강남구 압구정로46길 5-2, 원일빌딩, 5층일부 (신사동)",C,0,,세진성형외과의원,02-514-2741,,1900,1000,2030,1000,1900,1000,2030,1000,1900,1000,1500,1000,,,,,37.52803958496412,127.03686743545107
"서울특별시 강남구 강남대로 428, 8층 (역삼동, 만이빌딩)",C,0,만이빌딩 8층,유니크성형외과의원,02-561-2255,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.50073287278312,127.02668182853438
"서울특별시 강남구 강남대로 412, (역삼동)",C,0,강남역 11번 출구,진성형외과의원,02-566-6131,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,1000,,,,,37.4995055919,127.027272513
"서울특별시 강남구 논현로155길 5 (신사동, 1층, 3층)",C,0,,위드성형외과의원,02-517-6100,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.5216990556,127.0276109064
"서울특별시 강남구 테헤란로2길 8, 1~2층 (역삼동)",C,0,,이상목성형외과의원,02-596-6110,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1430,0930,,,,,37.49762754970996,127.02872837820496
서울특별시 강남구 봉은사로 207,C,0,언주역 4번출구,세민성형외과의원,02-543-2266,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5078415778131,127.03467363647027
"부산광역시 부산진구 가야대로784번길 29, 5층 (부전동)",C,0,"1,2 호선 서면역 7번출구",크리스마스성형외과의원,051-908-1004,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1700,0930,,,,,35.15612663354615,129.05735031199785
"서울특별시 강남구 강남대로 376, 8층 (역삼동, 강남8258빌딩)",C,0,강남역 근처/,올리브성형외과의원,02-3442-7400,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.49653327193263,127.0287502931837
서울특별시 강남구 압구정로12길 17 (신사동) ,C,0,,멤버스성형외과의원,02-543-4411,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1600,1000,,,,,37.52290383300137,127.02274248564552
"서울특별시 강남구 봉은사로 209, 10층 (논현동)",C,0,호림아트센터2빌딩,로즈성형외과의원,02-518-2177,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.50793335932951,127.03501172713058
"부산광역시 부산진구 부전로66번길 40, 2,3,4층 (부전동)",C,0,"1,2호선 서면역 7번출구",뉴라인성형외과의원,051-806-0100,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1700,0930,,,,,35.15571590129514,129.0569142245089
"부산광역시 부산진구 가야대로784번길 3, 2,3,4층 (부전동)",C,0,서면역 7번 출구 ,필성형외과의원,051-803-6001,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.157248078466,129.05732590240967
"서울특별시 강남구 도산대로 134, 13층 (논현동)",C,0,,피알성형외과의원,02-586-8005,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.5173535301,127.0233787743
"서울특별시 강남구 논현로171길 15, 5층 3,4,5,6호 (신사동, 카로시티1)",C,0,,유앤린성형외과의원,02-517-2888,,1900,1000,1900,1000,1900,1000,1900,1000,2030,1000,1600,1000,,,,,37.5254869789,127.0271416896
대구광역시 중구 동성로1길 81,C,0,,예담성형외과의원,053-257-9400,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.865200921298616,128.59764327768272
"서울특별시 강남구 강남대로 390, 21층 (역삼동)",C,0,강남역 근처/,갸름한성형외과의원,02-535-6688,,1830,0930,1830,0930,1830,0930,,,1830,0930,1500,0930,,,,,37.49784022341722,127.02857918568112
"서울특별시 강남구 논현로 606, 동도빌딩 5층 일부층 (논현동)",C,0,,아이러브강남성형외과의원,02-6401-7575,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5078651816,127.0339892579
경기도 구리시 경춘로 188 (수택동),C,0,,피앤제이성형외과의원,031-556-2005,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.600305788955275,127.13633340096729
"서울특별시 강남구 도산대로57길 22, 4층 (청담동)",C,0,,크레파스성형외과의원,1599-7582,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.52508989621734,127.04170783986784
"부산광역시 부산진구 중앙대로 686, 5층 (부전동)",C,0,"1,2호선 서면역 2번출구",김종현성형외과의원,051-808-3005,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.1539330506,129.0595861265
서울특별시 종로구 대학로 146  (혜화동),C,0,동성고등학교 인근,카라성형외과의원,02-742-3939,,1900,1030,1900,1030,1900,1030,1900,1030,1900,1030,1700,1030,,,,,37.5842495483,127.0020288477
"서울특별시 강남구 압구정로36길 12, 401호,402호 (신사동)",C,0,,세현성형외과의원,02-540-4077,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.5276519466,127.0313464349
"서울특별시 강남구 도산대로 420, 청담스퀘어 4층 (청담동)",C,0,"강남을지병원앞 교차로, 강동우 성의학연구소 맞은편 ",유로성형외과의원,02-540-0770,,1900,1000,1900,1000,1900,1000,1900,1000,2000,1000,1400,1000,,,,,37.52305349801214,127.0420822792459
"서울특별시 강남구 강남대로 492, 한맥빌딩 3~6층, 13층 (논현동)",C,0,,나나성형외과의원,02-548-5855,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,,,,,37.5062061573,127.0241127029
서울특별시 강남구 논현로176길 22,C,0,민성빌딩 301호,압구정아이비성형외과의원,02-540-7711,,1900,1020,2100,1020,1900,1020,1900,1020,2100,1020,,,,,,,37.52731144213504,127.0303290119235
"서울특별시 강남구 압구정로 164, (신사동)",C,0,압구정역 5번 출구,레알성형외과의원,1588-3699,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.5265320237,127.0276488891
서울특별시 강남구 논현로 874,C,0,압구정역 근처/,오승훈성형외과의원,02-543-3841,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.526565766072935,127.02886710108143
"서울특별시 강남구 논현로 820, 1층일부, 2층일부, 3층일부 (신사동)",C,0,,페이스라인성형외과의원,02-541-0082,,1900,0930,1900,0930,1900,0930,1900,0930,2100,0930,1700,0930,,,,,37.521590719178064,127.02852036893463
"서울특별시 강남구 테헤란로 111, 7층 (역삼동, 대건빌딩)",C,0,,미네뜨성형외과의원,02-535-5700,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.49888161495319,127.02928072773456
서울특별시 강남구 선릉로 815,C,0,신한양빌딩204호,청담아이비성형외과의원,02-543-5511,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1400,0930,,,,,37.52478610113811,127.03938265464544
"서울특별시 강남구 도산대로 502, 6,7층 (청담동, 루비나빌딩)",C,0,청담역 근처/,허쉬성형외과의원,02-546-9400,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.52397116422753,127.04798685001282
서울특별시 강남구 압구정로 449,C,0,압구정로데오역-청담역 사이/,골든뷰성형외과의원,02-555-0184,,1900,1000,1900,1000,1900,1000,2100,1300,1900,1000,1600,1000,,,,,37.52623959153097,127.04655572360235
경기도 평택시 평택로32번길 10 (평택동),C,0,,미성형외과의원,031-651-4632,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,36.99072333977328,127.08863591928409
"부산광역시 부산진구 가야대로 769, ABC메디컬센터 11층 (부전동)",C,0,"1,2호선 서면역 9번 출구 ",ABC성형외과의원,051-817-0100,,1830,0940,1830,0940,1830,0940,1830,0940,1830,0940,1630,0940,,,1300,0940,35.15794486113837,129.05578857629664
"서울특별시 강남구 논현로 836, 2층 (신사동, 삼신빌딩 2층)",C,0,,압구정와이케이성형외과의원,02-542-5151,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,1000,,,,,37.5230683448,127.028597856
경기도 의정부시 시민로 117,C,0,,이기룡성형외과의원,031-841-3411,,1800,1000,1800,1000,1800,1000,1800,1000,2100,1000,1200,1000,,,,,37.73869678840038,127.048422173956
"서울특별시 강남구 강남대로 476, 8층 (논현동, urbanhive)",C,0,,마인드성형외과의원,02-542-1006,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.5049085694,127.0247908677
서울특별시 강남구 테헤란로 105 6층 (역삼동),C,0,강남역 12번 출구,앤써성형외과의원,02-6959-4881,,1900,0930,1900,0930,1900,0930,1900,0930,2100,0930,1600,0930,,,,,37.498636725,127.0285297307
서울특별시 강남구 논현로 830,C,0,,김성기성형외과의원,02-541-8877,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,,,,,,,37.52261948400104,127.02853534192198
"전라남도 순천시 이수로 315, 4층 (조례동)",C,0,연향동 국민은행 사거리 우리은행 건너편,파티마성형외과의원,061-751-4580,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,34.95385271643835,127.51813874704169
대구광역시 중구 동성로 23,C,0,,이신일그레이스성형외과의원,053-422-1144,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.868937550589706,128.59502570303434
"대구광역시 중구 동성로6길 12, (동성로2가)",C,0,,홍성주성형외과의원,053-425-1101,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1600,1000,,,,,35.86892270634441,128.59599343209848
"서울특별시 강남구 테헤란로 107, 8층 (역삼동, 비전타워)",C,0,강남역 12번 출구,프리미어성형외과의원,02-554-3388,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1700,1000,,,,,37.4986799185,127.0287559224
경상북도 포항시 북구 죽도로 55 (죽도동),C,0,,홍성철성형외과의원,054-246-0246,,1900,0930,1900,0930,1900,0930,1800,0930,1900,0930,1700,0930,,,,,36.03306446498429,129.36645896695055
"서울특별시 강남구 강남대로 370, 4,6층 (역삼동)",C,0,강남역 4번출구,스카이성형외과의원,02-566-5767,,1900,1000,2100,1000,1900,1000,,,2100,1000,1600,1000,,,,,37.495847050868235,127.02914838674326
제주특별자치도 제주시 신광로 58,C,0,연동 국민은행 건너편 삼덕프라자 건물 4층,미인만들기성형외과,064-711-2881,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1400,1000,,,,,33.48704615809508,126.48961568062974
제주특별자치도 제주시 서광로 131,C,0,<서사라사거리 북동측 건물>,탑성형외과의원,064-757-1133,,1900,1000,1900,1000,1900,1000,2100,1000,1900,1000,1300,1000,,,,,33.500528045959946,126.51045243261473
"서울특별시 강남구 도산대로 124, 대영빌딩 2층 (논현동)",C,0,,디바인성형외과의원,02-545-5110,,1900,1000,1900,1000,1900,1000,,,1900,1000,1600,1000,,,,,37.5169140521,127.0222836826
경상남도 통영시 중앙로 307 (무전동),C,0,삼성생명건물 근처,김우신성형외과의원,055-646-9285,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1700,0900,,,,,34.857722888568226,128.42816759193101
"서울특별시 강남구 도산대로 333 (신사동, 14층,15층)",C,0,,케이플러스김세영성형외과의원,02-515-0030,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1230,0930,,,,,37.52335749564524,127.03838100454342
"서울특별시 강남구 삼성로 741, 5층 (청담동, 덕암빌딩)",C,0,,이강원성형외과의원,02-547-7373,,1800,1000,1800,1000,1800,1000,,,1800,1000,1500,1000,,,,,37.521537377642936,127.0484388903532
"서울특별시 강남구 압구정로30길 12, 2층 (신사동, 2층일부)",C,0,압구정역 2번 출구 근처/,오라(AURA)성형외과의원,02-545-3113,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5267010675,127.0290834388
"대구광역시 중구 동성로6길 18, (공평동)",C,0,,이영진성형외과의원,053-424-7990,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.868852777777775,128.596227777777784
"부산광역시 부산진구 부전로66번길 22, 3~6,8,9층 (부전동)",C,0,"롯데호텔앤 리조트 앞 
1,2호선 서면역 7번 출구",더페이스성형외과의원,051-817-3806,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600,1000,,,,,35.15567494105378,129.05594216827046
"대구광역시 중구 동성로6길 22, (공평동)",C,0,,퀸성형외과의원,053-421-1241,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1700,0930,,,,,35.86883542095568,128.59652642394678
"충청북도 청주시 흥덕구 2순환로 1254, DS빌딩 9층 (강서동)",C,0,시외버스터미널 맞은편,연세강연웅성형외과의원,043-234-8888,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1500,1000,,,,,36.624252518549476,127.43097222258812
서울특별시 강남구 강남대로 458,C,0,신논현역 5번 출구 역삼우체국 건물,닥터미성형외과의원,02-6258-8880,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.50346850546637,127.02571918623775
"서울특별시 강남구 논현로171길 11 4층 (신사동, 세일빌딩)",C,0,압구정역 4번 출구,아이엔성형외과의원,02-535-2668,,1800,1030,1800,1030,1800,1030,1800,1030,1800,1030,1600,1030,,,,,37.5254616891,127.0274086626
서울특별시 강남구 강남대로 240,C,0,,기쁨성형외과의원,02-578-9540,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.48517249947097,127.03443748352288
"서울특별시 강남구 학동로 337, 2,3층 (논현동, HOSIGI타워)",C,0,강남구청 3번출구 30M직진 ,더멘토성형외과의원,02-544-7876,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.51706077492535,127.03992519745391
전라남도 무안군 삼향읍 남악4로 86,C,0,남악 에드가오피스텔,하나성형외과의원,061-282-2580,,1800,0930,1800,0930,1800,1330,1800,0930,1800,0930,1300,0930,,,,,34.8131522393691,126.46639218323093
"서울특별시 강남구 논현로175길 11, 3층 (신사동,일상빌딩)",C,0,압구정역 4번 출구 일상빌딩 3층,압구정트랜드성형외과의원,02-3442-0009,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,0930,,,,,37.52595540353603,127.0275581732189
서울특별시 강남구 압구정로 210,C,0,,D&A(디앤에이)성형외과의원,02-3444-1666,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1530,1000,,,,,37.527873696855586,127.03018894599731
서울특별시 강남구 도산대로 122  (논현동),C,0,신사역 1번 출구,이노성형외과의원,02-517-5991,,1900,1000,1900,1000,1900,1000,1900,1000,2100,1000,1700,1000,,,,,37.5168456039,127.0221343504
"경기도 구리시 검배로 3, 4층 (수택동)",C,0,,미인유성형외과의원,031-563-5500,,1900,1000,1900,1000,1900,1000,1900,1400,2100,1000,1500,1000,,,,,37.600665939942445,127.14168663264044
서울특별시 동대문구 천호대로 291-1,C,0,,서울라인성형외과,02-2214-8001,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1600,1000,,,,,37.566647985886405,127.05357061504607
서울특별시 강남구 논현로 822 로뎀빌딩 5층,C,0,3호선 압구정역 3번출구 500M직진 로뎀빌딩 5층,룩앤미성형외과의원,02-514-0011,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.52177814519946,127.02844804188962
서울특별시 강남구 선릉로152길 25 (청담동) ,C,0,,박현성형외과의원,02-511-9200,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.524484427602005,127.04169392761253
서울특별시 강남구 논현로 823  (신사동),C,0,,이브성형외과의원,02-515-4601,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1700,0930,,,,,37.521915218585555,127.02794130429545
"서울특별시 강남구 논현로 873 (신사동, 지하1층, 지상1~3층)",C,0,압구정역 5번 출구,에프아이성형외과의원,02-543-4766,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5266003606,127.028237189
"대구광역시 중구 동성로6길 16, 3층 (공평동)",C,0,,준성형외과의원,053-254-8833,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.86887795536522,128.5961751939746
서울특별시 강남구 도산대로 116 2층 (논현동),C,0,신사역 1번출구 근처/,안성열성형외과피부과의원,02-512-2627,,2000,1340,1830,1000,1830,1000,2000,1340,1830,1000,1430,1000,,,,,37.5166042495,127.0215144107
"서울특별시 강남구 강남대로 406, 15층(역삼동, 글라스타워)",C,0,강남역 11번출구/글라스타워15층,오페라성형외과의원,02-564-4300,,1900,1000,1900,1000,1900,1000,1900,1000,2000,1000,1600,1000,,,,,37.499033373222005,127.02766588806699
"서울특별시 강남구 논현로163길 10, 3층 301호 (신사동)",C,0,압구정역 4번출구,위드유원일성형외과의원,02-547-0601,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.52420391,127.0273222266
"서울특별시 강남구 압구정로28길 40, 신사동 더원 빌딩 4층 (신사동)",C,0,,서상우성형외과의원,02-512-5753,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1600,1000,,,,,37.5239984489,127.0274624277
"서울특별시 강남구 논현로 838, 4층 (신사동)",C,0,압구정역 3번출구 근처/,모티브성형외과의원,02-517-7911,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.52345919290472,127.02861709406417
"서울특별시 강남구 도산대로 157, 신웅타워2,지하1층,1층일부,2층,3층,4층 (신사동)",C,0,,포에버성형외과의원,1600-8343,,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1600,1000,,,,,37.5190325307,127.0256416648
대구광역시 중구 동성로 32-1,C,0,,엠성형외과의원,053-422-5225,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1700,1000,,,,,35.86967787406763,128.5957358079365
"서울특별시 강남구 강남대로 406, GLASS TOWER 4층 (역삼동)",C,0,,베리굿성형외과의원,02-596-9006,,1900,1000,1900,1000,1900,1000,1900,1000,2000,1000,1700,1000,,,1900,1000,37.4989396781,127.0276251418
"부산광역시 부산진구 가야대로784번길 40, 3,4층 (부전동)",C,0,서면역 /롯데백화점 후문 새마을금고 3층,뷰티아이성형외과의원,051-918-8253,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,35.155669775645855,129.0570963655125
"서울특별시 강남구 도산대로 106, 3~11,13~14층 (논현동, BK빌딩)",C,0,신사역 2번 출구,비케이(BK)성형외과의원,02-544-0404,,1900,1000,1900,1000,1900,1000,1900,1000,1900,1000,1700,1000,,,,,37.5161251021,127.0204645757
경기도 수원시 팔달구 권광로 181 ,C,0,,봄빛성형외과,031-222-0474,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1500,1000,,,,,37.26374956886028,127.0322197770336
