주소,분류,응급여부,간이약도,이름,Tel,Tel_E,월close,월open,화close,화open,수close,수open,목close,목open,금close,금open,토close,토open,일close,일open,공close,공open,위도,경도
강원도 강릉시 강릉대로 165 (교동),C,0,고용센터 맞은편,이종화외과의원,033-646-0196,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.75752837192537,128.8887398122959
강원도 강릉시 경강로 2085 (임당동),C,0,임당동 기업은행옆 2층,정의흠외과의원,033-646-2630,,1700,0900,1700,0900,1700,0900,1700,0900,1800,0900,1000,0800,,,,,37.75425976151476,128.89507284431306
"경기도 안양시 동안구 시민대로 311, 311호 (관양동, 금강스마트빌딩)",C,0,,김준호유외과의원,031-425-6004,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.396088672559074,126.9646880127956
경기도 안양시 동안구 평촌대로223번길 68,C,0,,삼성흉부외과의원,031-382-7588,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1600,0900,,,,,37.390369809214086,126.95197061906904
"경기도 안양시 동안구 경수대로570번길 9, 2층 (호계동)",C,0,,샘솟는외과의원,031-459-8275,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.37396655241254,126.95823602582269
"대전광역시 서구 구봉로 139, 3층 301,302호 (관저동)",C,0,,나유미유외과의원,042-542-8872,,1800,0900,1800,0900,1800,0900,1300,0900,1800,0900,1300,0900,,,,,36.2967344162,127.3385254348
"대전광역시 서구 계룡로 586, 2층 (괴정동)",C,0,금성백조 건물 건너편,둔산송도외과의원,042-525-7175,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,,,,,36.341573843752236,127.3884123581189
전라남도 여수시 시청로 40 (학동),C,0,문수 3거리 MBC문화방송국 50m,드림연합외과의원,061-686-7582,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1200,0830,,,1200,0830,34.765187477816085,127.66315611416854
전라남도 보성군 중앙로 50-2 (보성읍) ,C,0,"신동아 약국, 보성향교, 보성떡집 근처 ",유외과의원,061-852-3350,,1700,0800,1700,0800,1700,0800,1700,0800,1700,0800,1300,0800,,,,,34.76801769330275,127.08476918722624
전라북도 무주군 무주읍 주계로 86-1,C,0,무주우체국사거리에서 천변방향 시장쪽으로 300m,노금석외과의원,063-322-9779,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,1500,0830,36.006168200605124,127.65958000638385
대전광역시 동구 동서대로 1651 (용전동),C,0,,서울외과의원,042-633-7578,,1840,0850,1840,0850,1840,0850,1840,0850,1840,0850,1300,0850,,,,,36.34825363822781,127.4332426676484
대전광역시 동구 대전천동로 574 (중동),C,0,구신도극장 바로 옆,김진혁외과의원,042-256-9179,,1800,0910,1800,0910,1800,0910,1800,0910,1800,0910,1200,0910,,,,,36.33152537249275,127.42824857459064
"경기도 성남시 중원구 산성대로372번길 14, 3층 (금광동)",C,0,,송도외과의원,031-735-7169,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.44475065332302,127.15859314465092
충청남도 아산시 온천대로 1544,C,0,송악사거리 근처 글라스바바안경점,성모외과의원,041-545-4600,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,36.78011916590369,127.00911207464819
강원도 원주시 문막읍 왕건로 81 (동화빌딩),C,0,부영아파트 앞,김동우외과의원,033-734-0061,,1800,0900,1800,0900,1800,0900,1300,0900,1800,0900,1300,0830,,,,,37.32655271442595,127.828978476124
"서울특별시 송파구 올림픽로 509, J빌딩 201호 (풍납동, J 빌딩)",C,0,8호선 강동구청역 4번출구 우리은행인근,아산유외과의원,02-489-2114,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1300,0900,,,,,37.527866186916675,127.11840829460834
"강원도 원주시 서원대로 392, 3층 (단구동)",C,0,GS슈퍼 앞,연세참외과의원,033-764-0048,,1800,0900,1800,0900,1200,0900,1800,0900,1800,0900,1200,0900,,,,,37.3310295115371,127.94847309751552
경기도 광주시 중앙로 95-3 (역동),C,0,,서울외과의원,031-761-2088,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.40799244300183,127.25882515037951
강원도 원주시 이화6길 1,C,0,21세기 산후조리원 건물 ,창문외과의원,033-743-4567,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,37.34353492048657,127.93226015997948
"강원도 원주시 영랑길 14-2, 청연재 빌딩 3층 (행구동)",C,0,"우리산부인과, 오은경소아과 같은 건물",하니유외과의원,033-900-6075,,1800,0930,1800,0930,,,1800,0930,1800,0930,1600,0930,,,,,37.3410005935,127.9717094418
서울특별시 송파구 법원로 114  (문정동),C,0,"문정역 3,4번출구",오수연유외과의원,02-423-6152,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.48587108624614,127.11983080368098
충청남도 공주시 번영1로 79 (신관동),C,0,국민은행 맞은편 2층,박외과의원,041-857-7654,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1230,0830,,,,,36.474052777777779,127.136347222222227
"충청남도 공주시 산성시장5길 45, 2층 (산성동)",C,0,,산성외과의원,041-856-7582,,1800,0830,1800,0830,1300,0830,1800,0830,1800,0830,1300,0830,,,,,36.4593864894,127.1237914058
충청남도 공주시 웅진로 211 (산성동),C,0,피자헛 맞은 편,순풍외과의원,041-857-8600,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1230,0830,,,,,36.45933867530206,127.1246882891078
서울특별시 송파구 올림픽로 118 (잠실동),C,0,신천역 4번출구,김종근외과의원,02-422-9955,,1700,0930,1700,0930,1700,0930,1700,0930,1700,0930,1200,0930,,,,,37.51147224766709,127.08385862029126
충청남도 공주시 웅진로 131-1 (중동),C,0,,허외과의원,041-854-3439,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,1500,0900,36.452224999999999,127.123877777777778
"강원도 원주시 봉화로 22, 403호 (단계동, 파크타워)",C,0,SK텔레콤 뒤쪽 ,미즈유외과의원,033-747-0886,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,37.34624365829185,127.92877255579319
강원도 원주시 원일로 169 (학성동),C,0,중앙볼링장 옆,서울외과의원,033-742-1204,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.3531209391874,127.94590226667941
"서울특별시 송파구 송파대로 111, 205동 A311호 (문정동, 파크하비오)",C,0,,삼성서울도담외과의원,02-6933-7582,,1800,0900,1800,0900,2000,0900,1800,0900,1800,0900,1300,0900,,,,,37.4796673949,127.1249120491
"서울특별시 송파구 중대로 24, 1층 110호 (문정동, 올림픽훼밀리타운)",C,0,,서울바른외과의원,02-401-5095,,1900,0900,2100,0900,1900,0900,2100,0900,1900,0900,1400,0900,1300,0900,,,37.48812547644068,127.11105902340194
강원도 원주시 원문로 107-8 (단계동),C,0,하이마트 사거리,고려외과의원,033-744-2727,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,1200,1000,37.35600636945892,127.9352403582453
서울특별시 송파구 석촌호수로 61,C,0,신천역 2번 출구 앞,유앤맘외과의원,02-415-3066,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.510699059205834,127.08621451240172
"서울특별시 송파구 올림픽로35다길 42, 601호 (신천동, 한국루터회관)",C,0,,편안하지흉부외과의원,02-6424-7979,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,37.5152529828,127.1030682174
"서울특별시 송파구 올림픽로 106 (잠실동, 5층)",C,0,신천역 4번출구,한호외과의원,02-3431-2112,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,37.51145879372431,127.08249227416874
"서울특별시 송파구 송파대로 562, 4층 (신천동, 한빛프라자,삼성웰리스아파트)",C,0,,잠실하와유외과의원,02-415-7001,,1000,0900,,,,,,,,,,,,,,,37.51532451630079,127.09950300358983
서울특별시 송파구 마천로 262 (거여동),C,0,마천사거리 국민은행 맞은편,조외과의원,02-408-0022,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,37.49816365594234,127.14580285771737
전라북도 익산시 무왕로 1099-1 (영등동),C,0,영등육교 바로 밑,장문외과의원,063-834-6000,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.958853525415655,126.97907008135448
전라북도 익산시 고봉로 281 (영등동),C,0,의료보험관리공단옆,그린외과의원,063-843-2233,,1830,0900,1830,0900,1830,0900,1230,0900,1830,0900,1300,0900,,,,,35.957111111111111,126.970269444444440
전라북도 익산시 선화로 88 (모현동1가),C,0,,맘외과의원,063-852-6075,,1830,0930,1730,0930,1730,0930,1730,0930,1730,0930,1300,0900,,,,,35.94889368538006,126.9406130432996
부산광역시 사상구 괘감로 100-1  (감전동),C,0,2호선 감전역 3번출구/버스정류장:사상농협,김황세외과의원,051-325-2233,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.15705625455235,128.9854119938911
"서울특별시 성북구 보문로 120, (보문동1가)",C,0,보문역 3번 출구,킴스서울외과의원,02-922-6061,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,37.5857292018,127.0194148263
서울특별시 성북구 종암로 118,C,0,,굿모닝플러스외과의원,02-909-2296,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.60095728075089,127.03417588288804
서울특별시 성북구 서경로 2,C,0,숭덕초등학교 버스정류장 근처.,김영호외과의원,02-919-2255,,1800,0945,1800,0945,1800,0945,1800,0945,1800,0945,1600,0945,,,,,37.6039018427367,127.01495256248228
"서울특별시 성북구 동소문로 125, 3층 (동선동4가)",C,0,,김윤호서울외과의원,02-929-2345,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.5941554732914,127.01821675656173
서울특별시 성북구 보국문로 49-1 (정릉동),C,0,,정릉성모외과의원,02-914-0743,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.60892192395666,127.00958131678007
강원도 철원군 동송읍 이평2로 13 (서울외과병원),C,0,굿모닝마트 앞,서울외과의원,033-455-9292,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,,,,,38.206790159754774,127.22068088499826
서울특별시 양천구 신월로 164,C,0,신곡시장 인근 신한은행 건물,한강외과의원,02-2065-7575,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,1300,0900,37.51770715822141,126.84200628838269
경기도 수원시 장안구 경수대로 904 (조원동),C,0,,이용기외과의원,031-207-5551,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,37.30077490711854,127.0110590861575
"서울특별시 양천구 목동로 210, 타운빌딩 402호 (목동)",C,0,,리유외과의원,02-2062-0101,,1800,1000,1800,1000,1800,1000,,,1800,1000,1400,0900,,,,,37.5273836988,126.8644465311
경기도 수원시 장안구 서부로 2117,C,0,,S&U서울외과의원,031-292-1115,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1530,0900,,,,,37.29770416778076,126.97066356215731
경기도 수원시 장안구 파장로 89 (정자동),C,0,,김도관외과의원,031-245-4628,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,,,,,37.3069854682,126.9911384386
경기도 수원시 장안구 서부로 2139,C,0,북수원온천 이슈나인 백화점 6층,뉴하나로외과의원,031-269-9530,,1830,1000,1830,1000,1830,1000,1830,1000,1830,1000,1300,1000,,,,,37.299459624653224,126.97164184330205
경기도 수원시 장안구 덕영대로 559 (천천동),C,0,,신세계외과의원,031-271-2251,,1930,0900,1900,0900,1930,0900,1900,0900,1930,0900,1600,0900,,,,,37.2949574161,126.9821353385
경상북도 구미시 선산읍 선산중앙로18길 17,C,0,kt전화국 나라약국골목/,동산외과의원,054-481-2326,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1300,0900,36.241448101753654,128.30263927875262
"서울특별시 양천구 중앙로 284 (신정동, 동성빌딩)",C,0,신정네거리역 3번 출구,서울외과의원,02-2696-7582,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,1300,0900,37.5216931375,126.8525518396
"서울특별시 양천구 공항대로 614, (목동)",C,0,양천구 도시가스 건너편,성모외과의원,02-2644-0089,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,37.5467431118411,126.87302975798093
"서울특별시 양천구 오목로 224, 3층 (신정동)",C,0,,장외과의원,02-2605-5230,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.52561540610002,126.8624315237
광주광역시 북구 경열로 172 (유동),C,0,,김광록외과의원,062-521-7389,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,,,,,35.155580555555552,126.903263888888887
경기도 평택시 서정역로36번길 24-10 (이충동),C,0,서정리초등학교 근처,연세한빛외과의원,031-664-7525,,2030,0900,2030,0900,2030,0900,2030,0900,2030,0900,1500,0900,,,,,37.05708283295415,127.05704300591606
경기도 평택시 송탄로371번길 17 (지산동),C,0,,열린성모외과의원,031-665-6194,,1830,0900,1830,0900,1830,0900,1230,0900,1830,0900,1400,0900,,,,,37.07668106380699,127.0567282341151
경기도 평택시 서정역로 22 (서정동),C,0,,우리들외과의원,031-662-2422,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1200,0830,,,,,37.05606857068916,127.05581346692995
"경기도 평택시 경기대로 1286, 1층 (이충동, 명성빌딩)",C,0,"명성빌딩1층, ",장영외과의원,031-611-8275,,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1300,0930,,,,,37.05990462839055,127.0649198144842
"광주광역시 북구 북문대로 41, 2층 (운암동)",C,0,운암동 문화예술회관  건너편,대한외과의원,062-527-7500,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1230,0900,,,,,35.175163888888889,126.880958333333339
광주광역시 북구 동문대로 191  (두암동),C,0,,동문외과의원,062-267-1600,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1230,0900,,,,,35.17956643836102,126.9293270492444
"광주광역시 북구 서하로 381, 3층 (문흥동)",C,0,문흥지구 농협 2층,무등외과의원,062-261-3355,,1800,0900,1800,0900,1800,0900,1200,0900,1800,0900,1200,0900,,,,,35.185675000000003,126.922036111111112
경기도 수원시 영통구 중부대로 288 (매탄동),C,0,,21세기외과의원,031-216-2800,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,37.27347945008175,127.04703025990061
광주광역시 북구 하서로 428 (용두동),C,0,,블레스유외과의원,062-574-7451,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.2129028559,126.875190981
대구광역시 북구 동암로 2 (읍내동),C,0,,정우연합외과의원,053-322-0075,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1300,0900,35.946754043173236,128.55195267684064
경기도 수원시 영통구 덕영대로 1507 (영통동),C,0,,차외과의원,031-203-5700,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.246133333333333,127.055700000000002
전라북도 남원시 용성로 72 (죽항동) ,C,0,남원 법원 앞,남원연합장문외과의원,063-633-7564,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,,,,,35.408918934371925,127.38444525208354
"경기도 수원시 영통구 영통로 195, 203~204호 (망포동, 골든스퀘어)",C,0,,조정훈유바외과의원,031-206-5565,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,,,37.24523024951306,127.05599057825475
광주광역시 광산구 월곡산정로 81-1 (월곡동),C,0,하남 금호아파트정문앞(호남병원반대쪽) 3층건물입니다,정외과의원,062-951-5676,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.1661099769781,126.81117492484148
"광주광역시 광산구 상무대로 206, 3층(송정동,해옥빌딩)",C,0,광주송정역 맞은편 신약국3층 .  송정역지역철역1번출구,조은외과의원,062-941-8950,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,35.137683333333335,126.791902777777779
"경상북도 경산시 중앙로 76, 1층 (중방동)",C,0,,청십자유외과의원,053-815-7077,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,1300,0900,35.82274754681663,128.73521989105603
경상북도 경산시 자인면 금학로 8-12,C,0,,최한철외과의원,053-856-6568,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1300,0900,35.819836111111108,128.823030555555562
경상북도 경산시 압량면 대학로 345,C,0,,현대외과의원,053-817-1797,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1230,0900,,,1200,0900,35.840238888888891,128.758233333333322
"광주광역시 광산구 장신로 133 (수완동, 삼광빌딩)",C,0,,서울위드유외과의원,062-959-0075,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0900,,,,,35.19104572840679,126.8247959755252
"광주광역시 광산구 장신로 62, 8층 (장덕동)",C,0,,시원외과의원,062-944-8575,,1800,0900,2030,0900,1800,0900,2030,0900,1800,0900,1300,0900,1300,0900,,,35.190547384112044,126.81694427961496
"광주광역시 광산구 하남대로 294, 2,3,4층 (운남동)",C,0,운남동(신가사거리) 주공2단지 앞 도로변 광주은행옆 건물,연합외과의원,062-955-7119,,1800,0800,1800,0800,1800,0800,1800,0800,1800,0800,1200,0800,,,,,35.17873213993583,126.82570261702105
"경상북도 경산시 대학로 309, 3,4층 (조영동)",C,0,영대소방서 맞은편,영남외과연합의원,053-817-0075,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1700,0900,,,1300,0900,35.83822174632845,128.75505249312246
"경상북도 경산시 대학로 333, 2,3층 (조영동)",C,0,,영남제일외과의원,053-817-2188,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1230,0900,,,,,35.83965800135791,128.75729714154374
경상북도 경산시 하양읍 하양로 108-1,C,0,,장유석외과의원,053-851-7007,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,1300,0900,35.913699999999999,128.819308333333339
"충청북도 청주시 서원구 복대로 5, 3층 301호 (개신동)",C,0,스타벅스 건물,유앤샘외과의원,043-716-2800,,1930,0930,1930,0930,1330,0930,1930,0930,1930,0930,1400,0900,,,,,36.6176294977,127.4460712628
"서울특별시 마포구 신촌로 92, 9층 (노고산동, 카리스빌딩)",C,0,신촌지하철역 8번출구,신촌서울하정외과의원,02-333-1679,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1600,0900,,,,,37.5551767458,126.9356815527
대구광역시 중구 달구벌대로 2210  (대봉동),C,0,,황승욱K유외과의원,053-248-8000,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.86246705374442,128.60480186914387
충청북도 청주시 흥덕구 풍산로 18,C,0,,우리흉부외과의원,043-233-0252,,1730,0900,1730,0900,1730,0900,1730,0900,1730,0900,1530,0900,,,,,36.62578023252949,127.4329014877789
"부산광역시 사하구 낙동대로 230, 2층(괴정동,홍남빌딩)",C,0,1호선 괴정역 1번출구 ,괴정학문외과의원,051-293-7175,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,35.10001949021721,128.9917830813007
대구광역시 달성군 논공읍 논공중앙로 114,C,0,,논공외과의원,053-617-7575,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300,0930,,,,,35.72711267040567,128.44858126906792
"경기도 의정부시 시민로 83, 503호 (의정부동, 광장타워빌딩)",C,0,,이재창유바외과의원,031-872-6875,,1830,0930,1930,0930,1830,0930,1930,0930,1830,0930,1530,0930,,,,,37.73877028085924,127.04452304744022
"서울특별시 강동구 양재대로 1576, 4층 (명일동)",C,0,굽은다리역 3번 출구,참편한하지외과의원,02-477-8275,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,,,37.5461620135,127.1434542942
"서울특별시 강남구 강남대로 250 , 5층 (도곡동)",C,0,양재역 3번출구 심현빌딩 5층,서울하정외과의원,02-577-1183,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1500,0830,,,,,37.48586983691714,127.03389335865575
"광주광역시 서구 상무대로 1089 (화정동, 강문외과)",C,0,추선회관인근,강문외과의원,062-352-7600,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1200,0930,,,,,35.15302777998913,126.8809745710949
대전광역시 중구 계백로 1616 (유천동),C,0,벽산프라자 맞은편,제일외과의원,042-582-1231,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1200,0900,,,,,36.318668524977674,127.39946207083979
"서울특별시 동대문구 서울시립대로 41, 1~3층 (전농동)",C,0,전농119안전센터 인근,우리외과의원,02-2215-5275,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,1100,0900,1100,0900,37.575280884793756,127.04658999743674
"대구광역시 달서구 월배로 79, 2층 (진천동)",C,0,,킴즈네이처제통외과의원,053-635-6428,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1400,0930,,,,,35.8141186842,128.5229958245
"전라북도 군산시 문화로 86, 302,303호 (수송동)",C,0,,세유외과의원,063-464-6060,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1300,0900,,,,,35.9694678742,126.7149931893
충청북도 음성군 음성읍 수정로32번길 4,C,0,,중앙흉부외과의원,043-872-6316,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500,0900,,,1500,0900,36.93403356037236,127.68970376279499
"부산광역시 금정구 중앙대로1841번길 23, 4층 (구서동, 현대타운)",C,0,1호선 구서역 3번출구,향사랑외과의원,051-517-7582,,1830,0900,1830,0900,1830,0900,1300,0900,1830,0900,1300,0900,,,,,35.24861388888888,129.09046666666816
"부산광역시 연제구 중앙대로 1111, 7층 (연산동)",C,0,1호선 연산역 7번 출구/위드타워7층,부산갑외과의원,051-861-8765,,1730,0830,1730,0830,1730,0830,1730,0830,1300,0830,1300,0830,,,,,35.18673772710021,129.08117598663853
대전광역시 중구 보문로 78,C,0,부사동네거리 sk텔레콤쪽,바른손외과의원,042-253-0357,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,,,,,,,36.313519062871066,127.43251979581241
경상북도 울진군 후포면 삼율4길 4,C,0,후포삼거리 가기전 ,김형석외과의원,054-788-4080,,1800,0800,1800,0800,1800,0800,1800,0800,1800,0800,1300,0800,,,,,36.68162952322921,129.44317347395395
부산광역시 금정구 서동중심로 15 (서동),C,0,명장정수장에서 서동쪽으로좌회전 은하장여관옆,박민근외과의원,051-521-3609,,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1300,0930,,,,,35.211330555555556,129.104077777777775
서울특별시 강북구 수유로 83 (수유동),C,0,,심외과의원,02-902-2963,,1800,1000,1800,1000,1800,1000,,,1800,1000,1300,1000,,,,,37.63636779596082,127.02276342823201
광주광역시 동구 남문로 780 (학동),C,0,조대후문입구 ,학문외과의원,062-225-3322,,1700,0900,1700,0900,1700,0900,1700,0900,1700,0900,1200,0900,,,,,35.13904097882544,126.92352346411852
"서울특별시 강동구 천호대로 1006 (성내동, 브라운스톤천호)",C,0,천호역 7번출구,마리아나외과의원,02-476-6111,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1300,0830,,,,,37.53804693562661,127.1237432730945
경기도 평택시 평택로 102 (통복동),C,0,,보람외과의원,031-652-1024,,1830,0830,1830,0830,1830,0830,1830,0830,1830,0830,1400,0830,,,1300,0800,36.995873951661636,127.08349222734418
대구광역시 달서구 월성로 77,C,0,,정외과의원,053-634-7007,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,1300,0900,35.83068244438907,128.52782032354875
서울특별시 강북구 솔샘로 233 (미아동),C,0,,강북서울외과의원,02-988-4640,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1300,0900,,,,,37.62010822218357,127.01864809178025
강원도 양구군 양구읍 중앙길 27,C,0,양구서점 바로 앞,이외과의원,033-481-2929,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1400,0900,,,1400,0900,38.10623500939786,127.98944742871797
"광주광역시 서구 죽봉대로 95, 5,7층 (광천동)",C,0,대산빌딩 5층,2030미라인외과의원,062-368-2007,,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500,0930,,,,,35.16192852629543,126.88312960968022
"대구광역시 중구 중앙대로 366, 13층 (덕산동)",C,0,,모제림외과의원,053-741-9998,,1800,0900,1800,0900,1800,0900,2100,1400,1800,0900,1600,0900,,,,,35.8653293676,128.5965734182
"광주광역시 동구 남문로 780, 3~4층 (학동)",C,0,,담대한외과의원,062-231-0001,,1730,0830,1730,0830,1730,0830,1730,0830,1730,0830,1230,0830,,,,,35.13908950135453,126.92361091279822
부산광역시 금정구 금사로 53-1 (서동),C,0,버스정류장: 동래농협,세종외과의원,051-523-3028,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,35.21812405119646,129.1096161063757
"대전광역시 중구 계백로 1711-1, 3,6~10층 B101호 (오류동)",C,0,세이백화점 맞은편,송도외과의원,042-222-7175,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1600,0900,,,1300,0900,36.32190743714355,127.40955916934084
강원도 철원군 동송읍 이평2로 13 (서울외과병원),C,0,굿모닝마트 앞,서울외과의원,033-455-9292,,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,1800,0830,,,,,38.206790159754774,127.22068088499826
"서울특별시 성북구 보문로 120, (보문동1가)",C,0,보문역 3번 출구,킴스서울외과의원,02-922-6061,,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1300,1000,,,,,37.5857292018,127.0194148263
서울특별시 성북구 종암로 118,C,0,,굿모닝플러스외과의원,02-909-2296,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400,0900,,,,,37.60095728075089,127.03417588288804
서울특별시 성북구 서경로 2,C,0,숭덕초등학교 버스정류장 근처.,김영호외과의원,02-919-2255,,1800,0945,1800,0945,1800,0945,1800,0945,1800,0945,1600,0945,,,,,37.6039018427367,127.01495256248228
"서울특별시 성북구 동소문로 125, 3층 (동선동4가)",C,0,,김윤호서울외과의원,02-929-2345,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400,0900,,,,,37.5941554732914,127.01821675656173
서울특별시 성북구 보국문로 49-1 (정릉동),C,0,,정릉성모외과의원,02-914-0743,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,,,37.60892192395666,127.00958131678007
경기도 수원시 장안구 덕영대로 559 (천천동),C,0,,신세계외과의원,031-271-2251,,1930,0900,1900,0900,1930,0900,1900,0900,1930,0900,1600,0900,,,,,37.2949574161,126.9821353385
경상북도 구미시 선산읍 선산중앙로18길 17,C,0,kt전화국 나라약국골목/,동산외과의원,054-481-2326,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300,0900,,,1300,0900,36.241448101753654,128.30263927875262
"서울특별시 양천구 중앙로 284 (신정동, 동성빌딩)",C,0,신정네거리역 3번 출구,서울외과의원,02-2696-7582,,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1500,0900,,,1300,0900,37.5216931375,126.8525518396
"서울특별시 양천구 오목로 224, 3층 (신정동)",C,0,,장외과의원,02-2605-5230,,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600,0900,,,,,37.52561540610002,126.8624315237
"서울특별시 양천구 공항대로 614, (목동)",C,0,양천구 도시가스 건너편,성모외과의원,02-2644-0089,,1830,0900,1830,0900,1830,0900,1830,0900,1830,0900,1500,0900,,,,,37.5467431118411,126.87302975798093
