name,address,tel

인구보건복지협회전북지회가족보건의원,"전북 전주시 덕진구 백제대로 720 (인후동2가, 인구보건복지협회)",T.063-240-2345

남원역,"전북 남원시 교룡로 71 (신정동, 남원역)",T.063-631-7216

지리산(고서)휴게소,"전북 남원시 아영면 광주대구고속도로 75 (아곡리, 지리산휴게소(하) 광주방면)",T.063-636-7195

지리산(옥포)휴게소,"전북 남원시 아영면 광주대구고속도로 76 (아곡리, 지리산휴게소대구방면)",T.063-636-7191

의정부지하상가,"경기 의정부시 시민로 지하 100 (의정부동, 의정부지하상가)",T.031-830-8702

청송군청,"경북 청송군 청송읍 군청로 51 (월막리, 청송군청)",T.054-870-6771

양천공원키지트,서울 양천구 목동동로 지하 111 (신정동),T.02-2620-4665

넓은들작은도서관(신정3동주민센터),"서울 양천구 남부순환로88길 5-7 (신정동, 넓은들민원센터)",T.02-2618-1307

현대백화점목동점,"서울 양천구 목동동로 257 (목동, 현대하이페리온)",T.02-2163-1501

서울교통공사2호선잠실역,"서울 송파구 올림픽로 지하 265 (잠실동, 잠실역2호선)",T.02-6110-2161

서울교통공사2호선신림역,서울 관악구 남부순환로 지하 1614 (신림동),T.02-6110-2301

서울교통공사2호선신촌역,서울 마포구 신촌로 90 (노고산동),T.02-6110-2401

서울교통공사4호선서울역,"서울 용산구 한강대로 지하 392 (동자동, 4호선 서울역)",T.02-6110-4261

서울교통공사5호선동대문역사문화공원역,서울 중구 광희동1가 86-2,T.02-6311-5361

서울교통공사5호선답십리역,서울 성동구 용답동 99,T.02-6311-5421

서울교통공사5호선고덕역,서울 강동구 고덕동 310,T.02-6311-5521

서울교통공사6호선삼각지역,서울 용산구 한강로1가 19,T.02-6311-6281

서울교통공사6호선동묘앞역,"서울 종로구 지봉로 지하 24 (숭인동, 6호선 동묘앞역)",T.02-6311-6361

서울교통공사 7호선 광명사거리역,"경기 광명시 오리로 지하 980 (광명동, 광명사거리역)",T.02-6311-7481

서울교통공사 8호선 남한산성입구역,"경기 성남시 수정구 산성대로 지하 445 (단대동, 남한산성입구역)",T.02-6311-8221

서울교통공사 8호선 모란역,"경기 성남시 수정구 산성대로 지하 100 (수진동, 모란역)",T.02-6311-8261

서울교통공사 7호선 삼산체육관역,"인천 부평구 길주로 지하 713 (삼산동, 삼산체육관역 7호선)",T.02-6311-7571

서울교통공사7호선가산대지털단지역,"서울 금천구 벚꽃로 309 (가산동, 가산디지털단지역)",T.02-6311-7461

서울교통공사6호선월드컵경기장역,"서울 마포구 월드컵로 지하 240 (성산동, 월드컵경기장역)",T.02-6311-6191

서울교통공사6호선공덕역,서울 마포구 공덕동 423-29,T.02-6311-5291

서울교통공사7호선고속버스터미널역,"서울 서초구 신반포로 지하 188 (반포동, 강남고속터미널역)",T.02-6311-7341

서울교통공사2호선성수역,"서울 성동구 아차산로 100 (성수동2가, 성수역)",T.02-6110-2111

서울교통공사 7호선 굴포천역,"인천 부평구 길주로 지하 623 (삼산동, 굴포천   7호선)",T.02-6311-7581

모유사랑강남점,서울 강남구 도곡동 467-19,T.010-5353-8078

모유사랑군산점,"전북 군산시 수송안5길 6-1 (수송동, 파크리오)",T.010-8753-0506

모유사랑나주혁신점,전남 나주시 문화로 204 (빛가람동),T.010-8308-9308

도담도담 장난감월드 옥련점,"인천 연수구 한나루로 89 (옥련동, 인천연수구새마을회)",T.010-8807-5720

수영구육아종합지원센터,부산 수영구 장대골로 20-14 (광안동),T.051-756-3700

예산군보건소,"충남 예산군 예산읍 군청로 22 (예산리, 예산군청)",T.041-339-6045

모유사랑 광주점,"경기 광주시 문화로85번길 13 (경안동, 계명빌딩)",T.010-6289-0130

모유사랑 김포점,경기 김포시 김포한강11로 147 (운양동),T.010-9700-8164

모유사랑 동탄2점,경기 화성시 지산1길 21-5 (영천동),T.010-3694-5750

모유사랑 분당본점,"경기 성남시 분당구 서현로180번길 13 (서현동, 서현프라자)",T.010-3304-7447

모유사랑 수원영통점,"경기 수원시 영통구 반달로35번길 30 (영통동, 영통역 아이파크)",T.010-6686-7123

모유사랑 수원호매실점,경기 수원시 권선구 금곡로 225 (금곡동),T.010-3088-4636

모유사랑 시흥점,"경기 시흥시 서울대학로264번길 50 (정왕동, 배곧헤리움어반크로스2차)",T.010-9698-7161

모유사랑 안산점,"경기 안산시 단원구 광덕1로 195 (고잔동, 광장타워)",T.010-8305-8967

모유사랑 안양점,"경기 안양시 동안구 평촌대로211번길 16 (호계동, 삼희월드프라자)",T.010-7575-9240

모유사랑 오산점,"경기 오산시 오산로 166 (원동, 더피나클)",T.010-8371-2447

모유사랑 용인동백점,"경기 용인시 기흥구 동백죽전대로527번길 34 (중동, 하우스디동백카바나아파트)",T.010-8296-5644

모유사랑 용인수지점,"경기 용인시 수지구 신봉1로 9 (신봉동, 아농스빌딩)",T.010-2740-0343

모유사랑 위례점,"경기 성남시 수정구 위례광장로 104 (창곡동, 위례 한화 오벨리스크 센트럴스퀘어)",T.010-9995-4438

모유사랑 인천남동점,"인천 남동구 앵고개로847번길 80-9 (논현동, 뉴가산시티)",T.010-6202-3424

모유사랑 평택점,"경기 평택시 평택5로34번길 31 (합정동, 프레이즈 주상복합 아파트)",T.010-3395-7619

모유사랑 하남미사점,"경기 하남시 미사강변대로54번길 121 (풍산동, 연세아란빌딩)",T.010-3733-4522

모유사랑거제점,경남 거제시 거제중앙로 1844 (고현동),T.010-9319-2570

모유사랑울산남구점,"울산 남구 화합로 162 (삼산동, 나인파크삼산)",T.010-9936-5635

모유사랑 울산혁신도시점,울산 중구 종가6길 21 (우정동),T.010-4695-5642

모유사랑창원점,"경남 창원시 성산구 상남로 75 (상남동, 위드필타워)",T.010-5525-4458

모유사랑 포항점,경북 포항시 북구 중흥로101번길 10 (죽도동),T.010-2355-8541

모유사랑 당진점,충남 당진시 시청1로 70 (읍내동),T.010-8829-2174

모유사랑 세종점,"세종특별자치시 한누리대로 2257 (대평동, 판타지타워)",T.010-8366-6619

모유사랑 제천점,"충북 제천시 독순로 79 (중앙로2가, 내토메디컬센터)",T.010-2692-5303

모유사랑 천안두정점,"충남 천안시 서북구 늘푸른3길 41 (두정동, 인트로타운1)",T.010-7573-2475

모유사랑 천안쌍용점,충남 천안시 동남구 수곡2길 17-17 (신방동),T.010-8224-3440

모유사랑 충주점,충북 충주시 천변로 235-5 (교현동),T.010-4870-7941

충주휴게소창원방향,"충북 충주시 중앙탑면 중부내륙고속도로 231 (용전리, 충주휴게소(마산방향))",T.043-857-9339

(주)대명레저산업 설악지점,"강원 고성군 토성면 미시령옛길 1153 (원암리, 델피노빌리지)",T.033-639-8451

인천국제공항제1여객터미널,"인천 중구 공항로 271 (운서동, 인천국제공항역)",T.032-741-6241

인천국제공항제1여객터미널,"인천 중구 공항로 271 (운서동, 인천국제공항역)",T.032-741-6241

인천국제공항제1여객터미널,"인천 중구 공항로 271 (운서동, 인천국제공항역)",T.003-2741-6241

인천국제공항제1여객터미널,"인천 중구 공항로 271 (운서동, 인천국제공항역)",T.032-741-6241

인천국제공항제1여객터미널,"인천 중구 공항로 271 (운서동, 인천국제공항역)",T.032-741-6241

인천국제공항제1여객터미널,"인천 중구 공항로 271 (운서동, 인천국제공항역)",T.032-741-6241

인천국제공항1터미널,"인천 중구 공항로 271 (운서동, 인천국제공항역)",T.032-741-6241

인천국제공항제1여객터미널,"인천 중구 공항로 271 (운서동, 인천국제공항역)",T.003-2741-6241

인천국제공항제2여객터미널,인천 중구 제2터미널대로 446 (운서동),T.032-741-6241

인천국제공항제2여객터미널,인천 중구 제2터미널대로 446 (운서동),T.032-741-6241

인천국제공항제2여객터미널,인천 중구 제2터미널대로 446 (운서동),T.032-741-6241

인천국제공항제2여객터미널,인천 중구 제2터미널대로 446 (운서동),T.032-741-6241

인천국제공항제2여객터미널,인천 중구 제2터미널대로 446 (운서동),T.032-741-6241

인천국제공항제2여객터미널,인천 중구 제2터미널대로 446 (운서동),T.032-741-6241

인천국제공항제2여객터미널,인천 중구 제2터미널대로 446 (운서동),T.032-741-6241

인천국제공항제2여객터미널,인천 중구 제2터미널대로 446 (운서동),T.032-741-6241

인천국제공항제2여객터미널,인천 중구 제2터미널대로 446 (운서동),T.032-741-6241

스퀘어원,"인천 연수구 청능대로 210 (동춘동, 스퀘어원)",T.032-456-4569

스퀘어원,"인천 연수구 청능대로 210 (동춘동, 스퀘어원)",T.032-456-4569

스퀘어원,"인천 연수구 청능대로 210 (동춘동, 스퀘어원)",T.032-456-4569

스퀘어원,"인천 연수구 청능대로 210 (동춘동, 스퀘어원)",T.032-456-4569

스퀘어원,"인천 연수구 청능대로 210 (동춘동, 스퀘어원)",T.032-456-4569

스퀘어원,"인천 연수구 청능대로 210 (동춘동, 스퀘어원)",T.032-456-4569

스퀘어원,"인천 연수구 청능대로 210 (동춘동, 스퀘어원)",T.032-456-4569

장기주차장역,"인천 중구 공항로 271 (운서동, 인천국제공항역)",T.032-742-4333

중구청,"인천 중구 신포로27번길 80 (관동1가, 중구청)",T.032-760-7274

중구보건소,"인천 중구 참외전로72번길 21 (전동, 중구보건소)",T.032-760-6073

영종용유보건센터,"인천 중구 운남서로 100-1 (운남동, 영종보건소)",T.032-760-6813

인천광역시 광역시청,"인천 남동구 정각로 29 (구월동, 인천광역시청)",T.032-440-8415

인천도시공사,"인천 남동구 인주대로914번길 42 (만수동, 인천도시공사)",T.032-260-5105

도담도담장난감부평구청역점,"인천 부평구 길주로 지하 527 (갈산동, 부평구청역 7호선)",T.032-529-0252

도담도담장난감 부개점,"인천 부평구 수변로 175 (부개동, 자원재활용센터)",T.032-529-0252

한림병원,"인천 계양구 장제로 722 (작전동, 한림병원)",T.032-540-9311

한옥마을지원과공예품전시관,"전북 전주시 완산구 태조로 15 (교동, 공예품전시관)",T.063-282-8886

부천시청역,"경기 부천시 길주로 지하 202 (중동, 부천시청역)",T.02-6311-7551

상동역,"경기 부천시 길주로 지하 104 (상동, 상동역)",T.02-6311-7561

부천종합운동장,"경기 부천시 소사로 482 (춘의동, 부천종합운동장,국궁장,체육관)",T.032-340-0805

부천종합운동장역,"경기 부천시 길주로 지하 502 (춘의동, 부천종합운동장역)",T.02-6311-7520

까치울역,"경기 부천시 길주로 지하 626 (춘의동, 까치울역)",T.02-6311-7511

춘의역,"경기 부천시 길주로 지하 406 (춘의동, 춘의역)",T.02-6311-7531

신중동역,"경기 부천시 길주로 지하 314 (중동, 신중동역)",T.02-6311-7541

한울빛도서관,"경기 부천시 소사로 107 (소사본동, 한울빛도서관)",T.032-625-4660

뉴코아부천점,"경기 부천시 송내대로 239 (상동, 부천터미널소풍)",T.032-624-8003

오정도서관,"경기 부천시 성오로 172 (오정동, 오정동 행정복지센터, 오정어울마당)",T.032-625-4102

이마트부천점,"경기 부천시 부천로 1 (심곡본동, 부천역사쇼핑몰)",T.032-610-5052

상동도서관,경기 부천시 상이로 12 (상동),T.032-625-4553

송내별육아나눔터,"경기 부천시 경인로92번길 33 (송내동, 송내어울마당)",T.070-4457-5468

소세울육아나눔터,"경기 부천시 호현로 433 (소사본동, 소사본 주민지원센터)",T.070-4457-5468

소풍터미널,"경기 부천시 송내대로 239 (상동, 부천터미널소풍)",T.032-624-7001

누리봄육아나눔터,"경기 부천시 부천로122번길 60 (원미동, 원미1동 주민자치센터)",T.070-4457-5468

마루육아나눔터,"경기 부천시 심중로 121 (중동, 책마루 도서관)",T.070-4457-5255

토당별육아나눔터,"경기 부천시 평천로849번길 26-7 (도당동, 도당 주민지원센터)",T.070-4457-5873

부천여성회관,"경기 부천시 장말로 107 (상동, 복사골문화센터)",T.032-324-6633

부천아이러브맘 카페,"경기 부천시 고리울로 79 (고강동, 고강본 주민지원센터)",T.032-681-6694

홈플러스부천여월점,"경기 부천시 소사로 663 (여월동, 홈플러스 부천여월점)",T.032-680-8016

홈플러스상동점,"경기 부천시 길주로 118 (상동, 삼성홈플러스상동점)",T.032-650-8121

이마트중동점,"경기 부천시 석천로 188 (중동, (주)신세계이마트중동점)",T.032-718-1234

롯데백화점중동점,"경기 부천시 길주로 300 (중동, 롯데백화점)",T.032-320-7114

홈플러스부천소사점,"경기 부천시 경인로 532 (괴안동, 삼성홈플러스소사점)",T.032-610-8005

현대백화점중동점,"경기 부천시 길주로 180 (중동, 현대백화점부천중동점)",T.032-623-2603

계산역,"인천 계양구 경명대로 지하 1089 (계산동, 계산역)",T.032-456-3151

부천소사보건센터,"경기 부천시 경인옛로 73 (소사본동, 소사본동 행정복지센터, 소사어울마당)",T.032-625-4267

박촌역,"인천 계양구 장제로 지하 992 (박촌동, 박촌역)",T.032-519-9104

롯데마트계양점,"인천 계양구 장제로 822 (계산동, 롯데마트 계양점)",T.032-550-2521

주안역,"인천 미추홀구 주안로 지하 91-1 (주안동, 인천지하철2호선 주안역)",T.032-451-4204

인천북부고용복지플러스센터,"인천 계양구 장제로 804 (계산동, 영산빌딩)",T.032-540-5756

제물포역,"인천 미추홀구 경인로 129 (숭의동, 제물포 역사)",T.032-883-7788

옥토끼우주센터,"인천 강화군 불은면 강화동로 403 (두운리, 옥토끼우주센터)",T.032-937-6917

시민공원역,"인천 미추홀구 경인로 지하 371 (주안동, 시민공원역)",T.032-451-4319

드림소아청소년과의원,"인천 강화군 강화읍 동문안길 9-1 (관청리, 청원빌딩)",T.032-934-1175

강화역사박물관,"인천 강화군 하점면 강화대로 994-19 (부근리, 강화역사박물관)",T.032-930-7085

강화보건소,인천 강화군 강화읍 충렬사로 26-1 (남산리),T.032-930-4068

강화군청,"인천 강화군 강화읍 강화대로 394 (관청리, 강화군청)",T.032-930-3592

강화도서관,"인천 강화군 강화읍 북문길9번길 18 (관청리, 강화도서관)",T.032-932-8264

인천 버스터미널,"인천 미추홀구 연남로 35 (관교동, 인천종합터미널)",T.032-430-7313

석바위시장역,"인천 미추홀구 구월로 지하 19 (주안동, 석바위시장역)",T.032-451-4320

인천터미널역,"인천 미추홀구 예술로 지하 85 (관교동, 인천터미널역)",T.032-441-3126

관교어린이도서관,"인천 미추홀구 인하로 452 (관교동, 관교동 행정복지센터)",T.032-421-8630

이마트계양점,"인천 계양구 봉오대로 785 (작전동, (주)신세계 이마트 계양점)",T.032-717-1052

부천오정보건센터,"경기 부천시 성오로 172 (오정동, 오정동 행정복지센터, 오정어울마당)",T.032-625-4367

계양구보건소,"인천 계양구 계산새로 88 (계산동, 계양구청)",T.032-430-7773

숭의보건지소,"인천 미추홀구 경인로 54 (숭의동, 숭의보건지소)",T.032-880-5381

숭의종합사회복지관,"인천 미추홀구 독배로 485 (숭의동, 숭의 교회)",T.032-888-6222

옹진군청,"인천 미추홀구 매소홀로 120 (용현동, 옹진군청)",T.032-899-3142

쑥골어린이도서관,"인천 미추홀구 염전로202번길 49 (도화동, 도화3동어린이집)",T.032-872-8630

홈플러스계산점,"인천 계양구 오조산공원로 14 (계산동, 홈플러스계산점)",T.032-551-2080

남구보건소,"인천 미추홀구 주안서로 25 (도화동, 미추홀구 보건소)",T.032-880-5456

부천보건소,"경기 부천시 옥산로10번길 16 (중동, 원미구 보건소)",T.032-625-4432

계양문화회관,"인천 계양구 계양산로35번길 11 (계산동, 계양문화회관)",T.032-551-6602

홈플러스 계산점 4층,"인천 계양구 오조산공원로 14 (계산동, 홈플러스계산점)",T.032-551-2080

엠앤비여성병원,"인천 계양구 장제로772번길 2 (계산동, 앰엔비산부인과)",T.032-552-3500

홈플러스 스토어즈,"인천 미추홀구 소성로 6 (용현동, 홈플러스)",T.032-713-5922

홈플러스인천숭의점,"인천 미추홀구 석정로 51 (숭의동, 컨벤션,홈플러스)",T.032-719-2020

학산생활문화센터,"인천 미추홀구 인하로 126 (용현동, 학산소극장)",T.032-866-3993

남동구청역,"인천 남동구 인주대로 지하 889 (만수동, 남동구청역)",T.032-451-4325

장사래어린이도서관,"인천 미추홀구 경인로34번길 20 (숭의동, 숭의2동 행정복지센터)",T.032-886-5055

학나래도서관,강원 고성군 현내면 한나루로 44 (초도리),T.032-880-8715

한우리 어린이도서관,"인천 미추홀구 주안서로53번길 22 (주안동, 주안1동 행정복지센터,어린이도서관)",T.032-872-0814

남동구아동복지종합센터,"인천 남동구 용천로 208 (간석동, 인천광역시 사회복지회관)",T.032-421-6100

인천시청역,"인천 남동구 구월로 지하 99 (간석동, 인천시청역 2호선)",T.032-451-4321

모래내시장역,"인천 남동구 구월로 지하 255 (구월동, 모래내시장역)",T.032-451-4323

만수역,"인천 남동구 구월로 지하 367 (만수동, 만수역)",T.032-451-4324

예술회관역,"인천 남동구 예술로 지하 172 (구월동, 예술회관역)",T.032-441-3125

운연역,"인천 남동구 매소홀로 1229 (운연동, 운연역)",T.032-451-4327

인천대공원역,"인천 남동구 수인로 3677 (장수동, 인천대공원역)",T.032-451-4326

석천사거리역,"인천 남동구 구월로 지하 181 (구월동, 석천사거리역)",T.032-451-4322

한국방송통신대인천지역대학,"인천 남동구 미래로 31 (구월동, 한국방송통신대학교)",T.032-451-7126

인구보건복지협회인천지회가족보건의원,"인천 남동구 용천로 142 (간석동, 인구보건복지협회)",T.032-451-4050

정관박물관,부산 기장군 정관읍 정관중앙로 122 (방곡리),T.051-720-6912

정관읍사무소,"부산 기장군 정관읍 용수로 4 (용수리, 정관읍사무소)",T.051-709-5242

정관도서관,부산 기장군 정관읍 정관중앙로 100 (방곡리),T.051-701-3901

인천대공원목재문화체험장,"인천 남동구 무네미로 236 (장수동, 인천대공원사업소)",T.032-440-5884

인천대공원환경미래관,"인천 남동구 무네미로 236 (장수동, 인천대공원사업소)",T.032-440-5882

한국철도공사상봉역,"서울 중랑구 망우로 297 (상봉동, 상봉역)",T.02-432-7783

이마트천안점,"충남 천안시 서북구 충무로 187 (쌍용동, E 마트)",T.041-620-1234

선전릉역(분당선),"서울 강남구 선릉로 지하 580 (삼성동, 선정릉역)",T.02-519-5581

하나로마트대전점,대전 중구 대둔산로199번길 43 (안영동),T.042-580-5000

검안역(공항철도),"인천 서구 검바위로 26 (검암동, 검암역(공항철도))",T.032-745-7461

검안역(2호선),"인천 서구 검바위로 4 (검암동, 검암역(인천2호선))",T.032-451-4307

서남역,"인천 서구 가석로 257 (석남동, 석남역(거북시장-인천2호선))",T.032-451-4313

보성녹차(목포)휴게소,"전남 보성군 미력면 남해고속도로 63 (화방리, 보성녹차(목포)주유소)",T.070-4325-8802

강천산(대구)휴게소,"전북 순창군 순창읍 광주대구고속도로 28 (백산리, 휴게소)",T.063-653-3050

강청산종합관광안내소,"전북 순창군 팔덕면 강천산길 75 (청계리, 순창군종합관광안내소)",T.063-650-1674

동구보건소,"인천 동구 석수로 90 (만석동, 인천광역시동구보건소)",T.032-770-5745

부개도서관,"인천 부평구 부일로83번길 46 (부개동, 부개도서관)",T.031-505-0062

검안도서관,"인천 서구 검암로20번길 20 (검암동, 검암도서관)",T.032-565-1610

청라공원안내소,"인천 서구 청라대로 46 (청라동, 경제자유구역청 청라관리과)",T.010-8880-1930

NC백화점송파점,"서울 송파구 충민로 66 (문정동, 가든파이브라이프)",T.02-2157-5055

삼성현역사문화공원,경북 경산시 남산면 삼성현공원로 59 (인흥리),T.053-804-7320

경산시립박물관,"경북 경산시 박물관로 46 (사동, 경산시립박물관)",T.053-804-7323

수지도서관,"경기 용인시 수지구 문정로7번길 23 (풍덕천동, 수지도서관)",T.010-9096-9722

남양주보건소,"경기 남양주시 경춘로 1037 (금곡동, 남양주시청제1청사)",T.031-590-4476

7호선군자역,"서울 광진구 천호대로 지하 550 (능동, 7호선 군자역)",T.02-6311-5441

사립학교교직원연금공단,"전남 나주시 문화로 245 (빛가람동, 사립학교교직원연금공단)",T.061-338-0313

상주박물관,"경북 상주시 사벌면 경천로 684 (삼덕리, 상주박물관)",T.054-537-5704

상주시보건소2,"경북 상주시 중앙로 111 (무양동, 상주시선거관리위원회)",T.054-537-5232

꿀벌나라테마공원,경북 칠곡군 석적읍 강변대로 1580-1 (중지리),T.054-979-8317

고흥군청,전남 고흥군 고흥읍 고흥군청로 1 (등암리),T.061-830-5249

부산어린이회관,"부산 부산진구 성지곡로33번길 29-28 (초읍동, 부산광역시어린이회관)",T.051-810-8825

국립전주박물관본관,"전북 전주시 완산구 쑥고개로 249 (효자동2가, 국립전주박물관)",T.063-223-5651

김포국제공항(국내선)1층도착장12번,서울 강서구 하늘길 76 (과해동),T.02-2660-4124

김포국제공항(국내선)1층도착장5번,서울 강서구 하늘길 76 (과해동),T.02-2660-4124

김포국제공항(국내선)구갠선3층격리대합실17번,서울 강서구 하늘길 76 (과해동),T.02-2660-4124

김포국제공항(국내선)격리대합실14번,서울 강서구 하늘길 76 (과해동),T.02-2660-4124

정읍녹두장군(순천)휴게소,"전북 정읍시 북면 정신로 135-61 (남산리, 정읍녹두장군휴게소)",T.063-532-0510

김포국제공항(국내선)3층격리대합실3번,서울 강서구 하늘길 76 (과해동),T.02-2660-4124

이마트전주점,"전북 전주시 완산구 당산로 111 (서신동, E마트)",T.063-257-1234

홈플러스효자점,"전북 전주시 완산구 용머리로 31 (효자동1가, 홈플러스)",T.063-281-8039

김포국제공항(국제선)격리대합실35번,서울 강서구 하늘길 76 (과해동),T.02-2660-4124

김포국제공항(국제선)격리대합실38번,서울 강서구 하늘길 76 (과해동),T.02-2660-4124

김포국제공항(국제선)4층일반대합실,서울 강서구 하늘길 76 (과해동),T.02-2660-4124

김포국제공항(국내선)3층일반대한실,서울 강서구 하늘길 76 (과해동),T.02-2660-4124

섬진강기차마을관광안내소3,전남 곡성군 오곡면 기차마을로 232 (오지리),T.061-363-8379

곡성기차마을(순천)휴게소,"전남 곡성군 겸면 호남고속도로 49 (가정리, 곡성(하)휴게소)",T.061-363-2766

섬진강기차마을장미공원내2,전남 곡성군 오곡면 기차마을로 232 (오지리),T.061-362-7461

곡성기차마을(논산)휴게소,"전남 곡성군 겸면 호남고속도로 50 (가정리, 곡성(상)휴게소)",T.061-362-8300

관악문화관도서관2층,"서울 관악구 신림로3길 35 (신림동, 관악문화관도서관)",T.02-828-5725

롯데마트남원점,"전북 남원시 춘향로 96 (향교동, 롯데마트)",T.063-620-2520

이마트남원점,"전북 남원시 남문로 385-16 (왕정동, 금호프라자아파트)",T.063-620-3114

영암군청,"전남 영암군 영암읍 군청로 1 (동무리, 영암군청)",T.061-470-2197

서서울예술교육센터,"서울 양천구 남부순환로64길 2 (신월동, 서서울예술교육센터)",T.02-2697-2600

서서울호수공원(관리사무소),"서울 양천구 남부순환로64길 20 (신월동, 공원관리사무소)",T.02-2604-3004

동명휴게소(춘천방향),경북 칠곡군 동명면 중앙고속도로 122 (가천리),T.054-977-6901

오산시청,"경기 오산시 성호대로 141 (오산동, 오산시청)",T.031-8036-7273

수원시YWCA아이러브맘카페,경기 수원시 장안구 정자천로134번길 34 (정자동),T.031-268-5113

파리공원(책놀이터),"서울 양천구 목동동로 363 (목동, 파리공원)",T.02-2620-3576

여주(인천방향)휴게소,"경기 여주시 가남읍 화평길 116 (본두리, 여주휴게소)",T.031-882-2900

여주(강릉방향)휴게소,"경기 여주시 가남읍 여주남로 722 (본두리, 여주휴게소)",T.031-882-3120

서울만남의광장휴게소,"서울 서초구 양재대로12길 73-71 (원지동, 만남의광장)",T.02-578-3372

출산통합지원센터,경북 의성군 안계면 용기4길 49 (용기리),T.054-830-5451

동명휴게소(부산방향),경북 칠곡군 동명면 중앙고속도로 123 (가천리),T.054-977-6921

경주세계문화엑스포 2,경북 경주시 경감로 614 (천군동),T.054-740-3041

캘리포니아비치,경북 경주시 보문로 544 (천군동),T.070-7113-6126

버드파크,경북 경주시 보문로 74-14 (북군동),T.054-777-7200

현대프리미엄아울렛송도점1,"인천 연수구 송도국제대로 123 (송도동, 현대프리미엄 아울렛 송도점)",T.032-727-2726

현대프리미엄아울렛송도점2,"인천 연수구 송도국제대로 123 (송도동, 현대프리미엄 아울렛 송도점)",T.032-727-2726

인천광역시청,"인천 남동구 정각로 29 (구월동, 인천광역시청)",T.032-440-2656

목동운동장(야구장),"서울 양천구 안양천로 939 (목동, 목동야구장)",T.02-2640-3803

성락교회(세계선교센타),"서울 구로구 신도림로 56-24 (신도림동, 서울성락교회)",T.070-7300-6115

신정호수공원수영장,"충남 아산시 신정로 609-9 (방축동, 신정호물놀이장)",T.041-536-8727

신세계백화점경기점,"경기 용인시 수지구 포은대로 536 (죽전동, (주)신세계백화점경기점)",T.031-695-1611

도담도담장난감월드검단점,"인천 서구 완정로 18 (마전동, 한윤메디칼)",T.032-564-0252

도담도담장난감월드연희점,"인천 서구 승학로 264 (심곡동, 연희청소년문화의집)",T.032-568-7235

국민건강보험공단계양지사,"인천 계양구 장제로 804 (계산동, 영산빌딩)",T.032-550-6113

메디플렉스세종병원,"인천 계양구 계양문화로 20 (작전동, 메디플렉스 세종병원)",T.032-240-8260

롯데마트광교점,"경기 수원시 영통구 센트럴타운로 85 (이의동, 광교c1호반베르디움)",T.031-410-2500

칠곡휴게소(부산방향),경북 칠곡군 왜관읍 경부고속도로 159 (아곡리),T.054-975-2277

칠곡휴게소(서울방향),경북 칠곡군 왜관읍 경부고속도로 158 (아곡리),T.054-975-1883

롯데아울렛광교점,"경기 수원시 영통구 도청로 10 (이의동, 광교센트럴푸르지오시티)",T.031-8064-2540

롯데몰수원점3층,"경기 수원시 권선구 세화로 134 (서둔동, 롯데몰 수원점)",T.031-8066-2303

마산동호수공원한강신도시호수공원,"경기 김포시 김포한강4로 419-37 (마산동, 김포한강신도시 자원화센터)",T.031-980-5641

남부통합보건지소행복맘터,"세종특별자치시 새롬로 14 (새롬동, 새롬종합복지센터)",T.044-301-2400

남부통합보건지소진료실,"세종특별자치시 새롬로 14 (새롬동, 새롬종합복지센터)",T.044-301-2413

코스트코세종점,"세종특별자치시 종합운동장1로 14 (대평동, 코스트코 세종점)",T.02-1899-9900

홈플러스운정점문화센터,"경기 파주시 청암로17번길 17 (목동동, 홈플러스 파주운정점)",T.010-3704-4458

대원동 행정복지센터,"경기 오산시 오산로132번길 28 (원동, 대원동주민센터)",T.031-8036-6236

울산광역시 육아종합지원센터 2,"울산 동구 바드래1길 61 (전하동, 육아종합지원센터)",T.052-266-4173

일산서구보건소,"경기 고양시 일산서구 일중로 54 (일산동, 일산서구보건소)",T.031-8075-4197

용산구보건소,"서울 용산구 녹사평대로 150 (이태원동, 용산구종합행정타운)",T.02-2199-8012

용산구육아종합지원센터,서울 용산구 백범로 329 (원효로1가),T.02-707-0704

아쿠아플라넷 일산점3층,"경기 고양시 일산서구 한류월드로 282 (대화동, 아쿠아플라넷 일산)",T.031-960-8500

킨텍스제2전시장,"경기 고양시 일산서구 킨텍스로 217-60 (대화동, 킨텍스)",T.031-995-8124

울산대학교병원 2,"울산 동구 방어진순환도로 877 (전하동, 울산대학교병원)",T.052-250-7918

현대모터스튜디오 로비,"경기 고양시 일산서구 킨텍스로 217-6 (대화동, 현대모터스튜디오고양)",T.010-2063-9261

이케아 고양점 2층,"경기 고양시 덕양구 권율대로 420 (도내동, 이케아 고양점)",T.010-8002-1310

화성시종합경기타운 주경기장 2층 12번 게이트,"경기 화성시 향남읍 향남로 470 (도이리, 화성종합경기타운)",T.031-366-0888

